,리뷰수(개),평점,평균 연봉(만)
코엠테크(주),12,2.1,2250
쿨대디,12,1.3,1702
크레노바멀티미디어(주),12,2.3,3276
태형(주),12,2.3,3103
태화인더스트리(주),12,3.2,4040
파스텍(주),12,3.0,4288
팬코리아중공업(주),12,3.3,3164
포뉴텍(주),12,2.8,4596
한국T.A,12,2.1,2990
한도(주),12,2.9,3329
한진엘리베이터(주),12,1.6,2350
한텍,12,3.0,4193
(주)꾸지뽕,11,1.7,2285
(주)뉴로시스,11,2.4,3015
(주)동우정공,11,1.2,2748
(주)디오에프연구소,11,3.8,5174
(주)마스터,11,3.7,3073
(주)모아나,11,3.4,2991
(주)미언더,11,3.4,3514
(주)부민더블유엔피,11,2.9,2860
(주)부산어묵,11,2.7,2904
(주)새론테크놀로지,11,3.1,3313
(주)새해성,11,2.5,3364
(주)선영시스텍,11,1.9,3541
(주)성광이엔텍,11,2.3,3766
(주)셈페르엠,11,3.0,2766
(주)수도프리미엄엔지니어링,11,3.5,3754
(주)신영유니크,11,3.1,3133
(주)싸이큐어,11,2.0,2842
(주)씨텍,11,2.3,5032
(주)애플젠,11,2.1,3027
(주)억세스위,11,2.5,3584
(주)에이티에스로,11,2.1,2833
(주)엠에이케이,11,2.5,3648
(주)오션,11,1.0,4337
(주)우보재난시스템,11,3.6,4051
(주)유니젯,11,2.5,3991
(주)이너보틀,11,2.8,3412
(주)이알시스템,11,4.8,3584
(주)이엘쓰리,11,2.5,3608
(주)전성,11,2.5,2878
(주)중산시스템,11,2.3,2860
(주)지엠,11,2.5,3490
(주)케이아이에스코,11,3.3,2986
(주)케이에스브이,11,2.4,2839
(주)티그린,11,4.1,2362
(주)파머스그레인코리아,11,1.3,2809
(주)펀샤인,11,4.4,2673
(주)플루토솔루션,11,2.8,4077
(주)하이브시스템,11,2.2,3011
(주)하카코리아,11,2.5,2650
(주)한승테크노,11,3.1,3584
(주)한영피엔에스,11,2.4,2519
(주)한화/화약,11,3.6,5089
(주)화진티엔아이,11,2.5,3313
(주)휠텍스,11,1.5,2501
NR지엔씨,11,3.4,3881
경성시험기(주),11,2.2,3201
국제종합기계,11,2.7,4289
그린스코,11,2.1,3735
기도스포츠(주),11,2.4,5314
농업회사법인(주)비전레드,11,3.2,2991
대명엔터프라이즈(주),11,3.4,3467
대성기계공업(주),11,2.4,3632
대신전선(주),11,1.7,2818
더트루메틱(주),11,2.5,3474
덕성엠앤피(주),11,2.0,3686
델리치푸드(주),11,1.7,3003
리스광시스템(주),11,3.8,3352
바즈바이오메딕(주),11,3.2,3330
배운전자(주),11,1.7,3972
서울기계공업(주),11,2.5,3659
세화코스메틱(주),11,1.6,3711
센텍코리아(주),11,3.2,3117
신아에스비(주),11,4.4,4507
신흥화학(주),11,3.2,3714
쌍용머티리얼(주),11,3.3,4489
썬웨이브텍(주),11,1.7,2618
알리프,11,2.1,2401
애슐리앤성(주),11,1.9,2225
앨트웰(주),11,3.2,4099
에스피테크놀러지(주),11,2.8,4581
에이치디에스(주),11,2.4,3428
에이치엠이(주),11,2.0,3058
에이치투,11,2.7,3944
엠에스테크놀러지(주),11,2.2,3538
엠에이치기술개발(주),11,2.5,3076
영공조명(주),11,3.2,3285
우양신소재,11,2.4,3584
우일정밀공업(주),11,2.2,3316
원컨덕터(주),11,1.8,2860
이노크리시스템(주),11,1.6,3267
이에스산업(주),11,2.1,2780
이투에스(주),11,2.6,3120
장유(주),11,1.6,2594
주영산업(주),11,1.4,2754
중앙일보미디어디자인(주),11,2.7,2634
중앙플랜트(주),11,2.1,3345
천일테크윈(주),11,2.1,3789
천지양,11,2.7,2644
케이아이씨(주),11,2.9,3113
켄비텍(주),11,3.3,2783
코스모필름스코리아(주),11,3.5,3098
코어엔텍(주),11,2.5,3748
탑금속(주),11,2.6,3069
트로이(주),11,3.0,2492
파워텍(주),11,2.0,2450
평산에스아이(주),11,2.8,4575
피코바이오(주),11,2.2,2356
한국무그(주),11,3.3,5318
한국쓰리엠보건안전(유),11,3.5,7850
한국아사히프리텍(주),11,2.3,3070
한국케이지(주),11,2.3,3005
해외어패럴(주),11,2.2,4104
헤스본(주),11,2.7,3342
(유)한국그랜드유니버셜트레이딩,10,3.0,5590
(주)가온에프에스,10,1.7,2775
(주)감동란,10,2.0,2659
(주)거승,10,3.2,3650
(주)동천,10,2.6,3654
(주)두코,10,2.2,3078
(주)딥다이브,10,3.5,4295
(주)리노셈,10,2.3,3419
(주)리뉴시스템,10,2.5,3306
(주)리코,10,3.4,4012
(주)메이크비,10,2.9,3584
(주)미섬시스텍,10,3.4,3301
(주)바이오세라,10,2.1,3134
(주)베사,10,1.6,3762
(주)비앤티텍스타일,10,2.0,3307
(주)사이로직,10,3.3,4158
(주)스퀴즈맥주,10,2.2,3645
(주)심플라인,10,2.6,2940
(주)쓰리알,10,2.3,3479
(주)아이씨티컴플라이언스,10,3.3,3080
(주)아이씨티케이,10,2.2,3318
(주)아트앤디자인인터내셔널,10,3.9,3979
(주)에이스엔지니어링,10,2.7,4162
(주)에이지엣랩스,10,1.7,5040
(주)에이치엠디지털기미상궁,10,2.5,3197
(주)에이텍아이오티,10,2.0,4218
(주)에프에이뱅크,10,2.1,3048
(주)엘엑스엠엠에이,10,3.2,4891
(주)엠에스제이,10,2.2,3735
(주)오엔케이,10,2.6,3111
(주)오토크로바,10,2.1,3015
(주)우성정밀,10,2.6,3715
(주)원진더블유앤랩,10,2.7,2916
(주)위드뷰티,10,2.2,3520
(주)윈테크,10,2.9,3647
(주)이랜드중국패션디자인,10,2.4,4548
(주)인피니트랜스알파,10,2.3,3810
(주)일루미네이드,10,3.4,3884
(주)조은푸드텍,10,2.9,2871
(주)케이에스엠메탈스,10,3.1,4847
(주)케이팩,10,2.6,3464
(주)코멕,10,1.6,3065
(주)티엠에스스틸,10,2.5,2923
(주)퍼퓸홀릭,10,1.8,3584
(주)퍼플코퍼레이션,10,3.3,3549
(주)폰트리,10,3.6,3723
(주)피엔에스,10,2.5,3657
(주)하이랜드이노베이션,10,2.7,3323
(주)한길케이앤씨,10,1.4,3421
(주)현준에프에이,10,1.4,2777
강원도시가스(주),10,3.3,3750
건강한사람들(주),10,2.8,3495
건아엔터프라이즈(주),10,3.0,2401
광명이엔지(주),10,2.0,2645
광일기공(주),10,2.7,3112
국민정밀(주),10,2.3,3234
그린산업(주),10,2.0,3097
대명이엔지(주),10,2.7,3694
대보전기(주),10,2.9,2585
대양롤랜트(주),10,2.8,2640
대용산업(주),10,2.5,2626
대한메탈(주),10,2.5,3347
돌고래아지트,10,3.5,3331
동보텍스케어코리아,10,1.3,2952
두루셀텍(주),10,3.5,3186
디피씨(주),10,3.7,3611
머스코코리아(유),10,2.9,2836
바이가미(주),10,1.7,2456
밸류앤드트러스트(주),10,2.9,3759
밸프(주),10,1.4,3159
삼양제넥스(주),10,3.4,3020
성림,10,2.5,2200
세안(주),10,2.8,2926
센시리온오토모티브솔루션즈코리아(주),10,2.2,5011
신대림정밀공업(주),10,2.3,3102
신진금고(주),10,2.3,2906
신형에프에이(주),10,3.2,3222
씨스코(주),10,2.4,4953
아이엔젤,10,2.4,2971
아트사인(주),10,3.1,2334
알엘에이피(주),10,4.0,3180
에코엘이디(주),10,2.1,2755
에코트로닉스(주),10,3.2,4403
엔디케이테크(주),10,2.4,2820
엔브이에이치오버헤드시스템(주),10,2.1,4437
엔엘테크(주),10,1.8,3104
엘베스트지에이티(주),10,3.1,4307
엠케이아이(주),10,3.5,2332
영숍스토리,9,1.6,2298
예다손(주),10,1.5,3876
와이에이치컴퍼니(주),10,2.7,2821
운화(주),10,2.2,2692
유노빅스이엔씨(주),10,3.4,3521
이노넷(주),10,1.6,3122
이에스피(주),10,3.2,4385
인디레인(주),10,3.2,3245
일광공구공업(주),10,3.1,3616
자산유리(주),10,1.8,4486
제이테크놀러지(주),10,3.0,3049
제이피이(주),10,2.6,4000
진양화학(주),10,2.4,3902
차후에스엔피(주),10,2.0,3512
참테크,10,2.4,3133
창성정밀(주),10,2.2,3000
컴레이저,10,2.7,4153
코스웨이,10,2.2,1680
쿠도스타일(주),10,2.2,3167
크린피아(주),10,2.0,3102
토마린(주),10,1.5,2397
티모스(주),10,2.6,2780
파인트론(주),10,2.9,4239
페리지에어로스페이스(주),10,3.9,5107
하나기술,10,2.1,3214
한국보쉬디젤(유),10,4.0,5000
한국호세코(주),10,1.4,4243
한라정밀엔지니어링(주),10,3.2,3090
한맥콘트롤즈(주),10,3.2,3057
한진철관(주),10,3.3,3029
허브테크(주),10,2.5,3963
현대와코텍(주),10,1.9,2946
화진기업(주),10,2.2,2912
(유)시온미디어,9,2.1,2298
(주)고비,9,2.3,3316
(주)금강토탈디자인,9,1.2,2459
(주)녹수텍스테리어,9,2.1,3396
(주)동일전자,9,1.3,4228
(주)디메텍,9,1.9,3388
(주)디에스아이,9,2.0,3518
(주)디텍,9,4.1,5370
(주)레이시스,9,2.8,2565
(주)로봇밸리,9,1.6,2787
(주)리빙아이콘,9,1.7,2886
(주)리퓨터,9,3.8,3613
(주)마이셀,9,1.8,3863
(주)메드닉스,9,2.7,3592
(주)모나리자에스엠,9,1.6,3299
(주)베루스디자인,9,2.1,3105
(주)본에스티스,9,4.2,3584
(주)비인더스트리,9,3.6,3584
(주)비트센싱,9,3.3,5701
(주)상경에프앤비,9,2.0,2602
(주)상봉코포레이션,9,2.3,3496
(주)성보하이드로엔지니어링,9,3.0,2856
(주)세라트,9,4.3,2972
(주)세림향료,9,2.7,3153
(주)수버킷,9,2.7,2700
(주)스타일딜리셔스,9,3.9,3584
(주)실리콘아츠,9,3.0,3871
(주)씨엠테크,9,3.0,3769
(주)아시아,9,2.6,2949
(주)아이유닉,9,2.8,2805
(주)안박스,9,2.2,3792
(주)알엔알,9,2.2,4876
(주)애드테크,9,2.4,2996
(주)앤트,9,1.2,2894
(주)에너지와공조,9,1.9,3109
(주)에스알,9,3.7,6030
(주)에스제이,9,2.7,3147
(주)에이치앤아비즈,9,2.0,3046
(주)에이투젠,9,2.2,3579
(주)에프피앤코,9,3.2,3391
(주)엔실,9,1.9,3584
(주)영진엘리베이터,9,1.1,3584
(주)월드바이오텍,9,2.6,2782
(주)위미트,9,1.9,3584
(주)위저드,9,2.1,2350
(주)유니트스페셜,9,2.2,2298
(주)유에스티,9,3.0,4181
(주)유진메디케어,9,2.6,3481
(주)이디,9,2.0,3078
(주)진로발효,9,2.1,4870
(주)컴테크케미칼,9,2.0,2953
(주)케이비엘러먼트,9,1.8,3456
(주)코썸사이언스,9,1.4,2726
(주)타셋,9,4.1,3458
(주)텐박스,9,3.9,2805
(주)티에프제이글로벌,9,2.2,3139
(주)포스트큐브,9,2.4,2358
(주)프로켐,9,1.9,3044
(주)플러그링크,9,3.4,3584
(주)하나룩스,9,2.2,3041
(주)하이젠,9,2.1,3154
(주)한국자동제어,9,2.4,3047
(주)해나눔,9,3.4,3756
(주)현웅디자인,9,1.6,3116
(주)홍복,9,3.7,3377
(주)휴컨,9,3.1,3057
금강,9,1.9,3594
나노씨엠에스(주),9,2.2,3004
농업회사법인(주)푸드팩토리,9,3.2,2461
농업회사법인하늘빛(주),9,3.2,2333
대동전장(주),9,2.6,3013
대성아이디에스(주),9,2.0,3021
대영산전(주),9,3.2,3408
동하기업(주),9,1.8,2607
디자인비아트,9,1.6,2153
레드원테크놀러지(주),9,2.0,2411
로얄네이쳐(주),9,1.4,2517
로움하이텍(주),9,2.4,3673
로케트전기(주),9,2.2,4207
롯데브랑제리(주),9,1.8,2713
룰런즈라버코리아(주),9,2.4,4380
마이하우스,9,2.7,2298
메인텍(주),9,1.7,3931
미성상사(주),9,2.8,4612
밸크리텍(주),9,2.3,2298
범우(주),9,2.8,3921
베름(주),9,1.9,3261
산수음료(주),9,2.2,3867
서광전자(주),9,2.1,2352
서머텍코리아(주),9,2.1,3715
서진텍스타일(주),9,2.1,3043
세스텍(주),9,2.6,3024
세일하이텍(주),9,2.1,3293
신광피엔텍(주),9,2.4,2767
신성텍스타일(주),9,1.4,3071
씨앤앰(주),9,3.2,4871
아이땅(주),9,2.9,2838
아이리버씨에스(주),9,2.8,2550
알이디티(주),9,3.9,2584
에스엠중공업(주) 제조부문,9,1.0,3584
에스지퍼슨스(주),9,2.0,2298
에이티에스엔지니어링(주),9,1.4,3469
에이팩(주),9,2.8,3355
엔스퍼트(주),9,2.6,3891
엘지도요엔지니어링(주),9,2.2,5700
오리엔탈정밀기계(주),9,2.2,2798
오성전자,9,2.8,4107
우신금속(주),9,2.8,3516
원오토텍,9,4.1,3048
위더맥스(주),9,3.6,4074
유니맥스(주),9,2.2,1869
이레엔지니어링,9,4.2,4363
인천종합에너지(주),9,4.4,5879
일성전자(주),9,1.2,2062
제이더블유생활건강(주),9,1.8,4883
제이에스전선(주),9,2.9,5132
조성코퍼레이션(주),9,2.2,2912
조아스전자(주),9,2.4,2165
주노텍(주),9,3.2,3291
지오엠씨(주),9,1.6,3492
진양특수강(주),9,2.8,4703
칸나(주),9,1.7,2581
케이씨이(주),9,2.4,2641
태성산업,9,2.8,2979
투스템(주),9,2.1,3616
투아이시스(주),9,2.3,3954
파랑(주),9,2.9,2720
페이퍼코리아(주),9,3.0,3660
포스텍네트웍스(주),9,3.3,3045
폴그린테크(주),9,3.3,2663
프라임(주),9,2.0,2428
한국에어로(주),9,2.7,3587
한생(주),9,2.1,2538
한진피앤씨(주),9,2.1,4222
해솔산업(주),9,2.4,2597
화영시스템즈(주),9,1.9,2988
훼브레트랜스포트코리아(유),9,2.4,5340
휴먼엔텍(주),9,3.9,2959
흥진정공(주),9,1.8,3724
(주)간판119,8,1.5,2720
(주)그린패키지솔루션,8,2.6,3582
(주)글로리바이오텍,8,3.0,3798
(주)금성보안,8,2.4,3361
(주)나노젠,8,1.9,3275
(주)노디너리,8,4.0,3151
(주)다림써지넷,8,2.9,3290
(주)마이노멀컴퍼니,8,3.9,3690
(주)바이오세상,8,2.5,2793
(주)비엘비,8,2.4,3956
(주)스키니피그크리머리,8,3.3,3584
(주)신성프리시젼,8,3.8,3630
(주)씨이엔커뮤니케이션즈,8,2.1,2891
(주)안마이크론시스템,8,3.4,3202
(주)에스엠케이,8,2.1,3564
(주)에임스,8,3.5,4767
(주)엔아이티코리아,8,4.0,2719
(주)옵토네스트,8,2.6,3584
(주)옵토전자,8,3.1,3878
(주)우리찬,8,2.1,2521
(주)위드지스,8,2.9,4020
(주)유진타올,8,1.0,3584
(주)율산,8,1.8,3584
(주)인셈,8,2.9,3979
(주)제이콥아이앤시,8,2.4,3142
(주)중앙첨단소재,8,2.4,4455
(주)지비티코리아,8,3.1,4187
(주)지앤디,8,2.5,3798
(주)청송산업기계,8,2.1,2745
(주)카파맥스,8,2.0,2504
(주)킴스인더스트리,8,2.9,3015
(주)트루라이프,8,2.4,3342
(주)프레스토솔루션,8,2.5,4636
(주)프로센,8,1.6,3627
(주)피코엔텍,8,2.1,2852
(주)한신체인,8,3.9,4117
(주)한울상사,8,1.4,4272
(주)해광요업,8,3.4,4598
(주)화인트로,8,2.3,3864
광성정밀(주),8,1.1,2648
구정마루(주),8,2.9,3142
굿앤피커머스(주),8,1.9,2596
그레이스콘티넨탈코리아(주),8,1.8,2845
극동일렉콤(주),8,2.0,3554
금화소재(주),8,1.9,3281
다이이치코리아(주),8,2.9,3121
대경엔지니어링(주),8,3.6,2775
대산산업,8,2.5,3153
대영금속(주),8,2.4,2918
도스코(주),8,1.8,2627
동아스틸(주),8,2.0,3032
동우밸브콘트롤(주),8,2.3,3409
두산디에스티(주),8,3.4,5307
두시텍(주),8,1.6,2682
디콘전자(주),8,1.8,2360
록야(주),8,2.3,3893
루앤페,8,1.8,2280
류재은베이커리,8,2.0,1722
리한도어(주),8,2.8,4970
메이데이(주),8,2.8,4603
메이플세미컨덕터(주),8,1.5,2811
메저테스트(주),8,3.0,3406
모피언스(주),8,2.3,4477
미성기업,8,4.1,3297
부국철강(주),8,1.6,2796
부원광학(주),8,2.5,2954
비씨태창산업(유),8,2.5,2947
비전넥스트(주),8,3.5,3584
비트파인더코리아(주),8,3.1,7366
삼송캐스터(주),8,2.9,3230
성안기전(주),8,3.1,3306
세이프시스템(주),8,3.4,3224
세정씨푸드,8,2.5,2377
세환엠에스(주),8,2.4,2300
시스템디엔디(주),8,2.0,2298
신성테크닉스(주),8,2.3,3042
신일인텍(주),8,3.1,4586
씨엠아이텍(주),8,2.9,4835
씨제이전기(주),8,2.0,2705
씰테크(주),8,1.8,2848
아크로워터테크(주),8,3.4,2735
알티전자(주),8,2.4,4609
에스티엑스에너지(주),8,3.3,3360
에이엠바이오(주),8,3.3,2464
에이치앤엠헤네스앤모리츠(주)코스,8,3.4,2842
에이피에스티(주),8,3.5,3162
엑시언(주),8,2.4,2789
예일산업(주),8,2.5,2974
오리온이엔씨(주),8,1.9,3625
옵토니카(주),8,1.6,2812
와이즈파워(주),8,2.0,3085
와이파이브,8,3.1,2905
우리시스템,8,1.8,2298
유한정밀(주),8,2.3,4139
일림나노텍(주),8,2.1,2900
자인테크놀로지(주),8,2.0,3158
정공산업(주),8,2.4,3012
정도이앤피(주),8,2.4,4242
참손푸드(주),8,3.0,3246
캠트론(주),8,2.4,2800
케이알텍,8,2.3,2520
코스메디슨,8,3.0,2586
코스모아이앤디(주),8,2.5,3851
쿠키혼(주),8,3.4,4836
태광식품(주),8,3.0,3578
태화트랜스(주),8,1.5,2806
트라이베스트(주),8,3.6,3827
티핏클래스(주),8,2.6,4883
파낙스이엠(주),8,3.4,3438
포앤티(주),8,2.0,4196
프러스상사(주),8,3.1,2978
한국에이에스케이케미칼즈(주),8,3.1,4476
힘스(주),8,3.5,3695
(유)덕양무역,7,1.6,2916
(주)넥스트스퀘어,7,3.3,3456
(주)농경,7,2.3,3433
(주)닥터글로덤,7,2.7,2826
(주)대승인터컴,7,3.3,3262
(주)덱스레보,7,3.4,3330
(주)동일제약,7,2.7,3164
(주)디엔텍,7,2.4,3195
(주)디지탈컴,7,2.3,4115
(주)루벤틱스에이디엠,7,1.7,4211
(주)리스트벤처,7,4.4,5080
(주)베스트솔루션,7,2.4,3165
(주)보고신약,7,2.0,2835
(주)보라스카이,7,2.1,3668
(주)부루구루,7,3.3,3584
(주)사운드캠코리아,7,3.1,4685
(주)사이이,7,4.7,3549
(주)산아이에스엔,7,2.9,3059
(주)성주 엠.아이,7,2.4,2577
(주)세나테크코리아,7,2.3,3568
(주)스타스테크,7,4.3,4289
(주)신우프론티어,7,3.9,2511
(주)알지티,7,2.6,4091
(주)어벤션,7,3.9,3584
(주)에너텍,7,3.3,2820
(주)에이알티플러스,7,3.6,3584
(주)에프앤엘코퍼레이션,7,3.4,3584
(주)엠뷰티코스메틱,7,2.1,3027
(주)엠엔텍,7,2.6,3395
(주)오앤케이테크,7,2.0,3751
(주)옥토아이앤씨,7,2.7,3596
(주)원일바이오,7,2.6,2823
(주)윈앤윈우드,7,1.9,2952
(주)유트랙스,7,3.6,3078
(주)이노스,7,2.4,2804
(주)제파텍,7,1.6,2820
(주)죽전도예,7,2.3,2145
(주)중앙씨엠아이,7,2.0,2992
(주)지엠엠씨,7,2.3,2905
(주)캔탑스,7,2.7,3748
(주)커넥티드코리아,7,4.6,3006
(주)코스니즈,7,4.0,3475
(주)티엔디,7,2.9,4306
(주)파이칩스,7,3.3,3819
(주)화인인터코리아,7,2.1,2410
(주)황성수컴퍼니,7,2.0,1260
(주)효돌,7,3.0,2460
고디자인(GODESIGN),7,2.9,2721
고려검사(주),7,2.4,2975
골드라인파렛텍(주),7,1.6,3977
광성지엠(주),7,2.7,2949
광우(주),7,2.1,3579
금성티에스씨(주),7,1.7,2571
다봉산업(주),7,2.1,2582
다솜테크(주),7,3.4,3211
다이아소닉테크놀로지(주),7,3.3,3242
